run_id,paper_uid,virtual_poster_id,title,first_author,first_author_affiliation_raw,korean_affiliation_included,affiliation_location,primary_affiliation_category,classification_confidence,classification_basis,classification_evidence_url,has_foreign_coaffiliation,foreign_institution_korean_person_status,foreign_identity_evidence_url,official_ecva_record_url,official_programme_data_url,prior_dataset_status,reaudit_diff_status,record_scope
eccv2026-reaudit-2026-09-10,4daa3db355ef2b0e64b472968cb70f0d,3319,Towards Generalizable Robotic Manipulation in Dynamic Environments,Heng Fang,Huazhong University of Science and Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3319,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,3806734b256c27e41ec2c6bffa26d9e7,3341,"OmniStream: Mastering Perception, Reconstruction and Action in Continuous Streams",Yibin Yan,Shanghai Jiaotong University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3341,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,c97e7a5153badb6576d8939469f58336,5126,SyncVL: Synchronizing Vision ⟷ Language Using Unsupervised Adaptation,Maria Marrium,"Information Technology University, Lahore",false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5126,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,7813d1590d28a7dd372ad54b5d29d033,4675,SynHMR: Synergistic Joint-Mesh Modeling for LiDAR-based Human Mesh Reconstruction,Rui Shi,Nanjing University of Science and Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4675,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,ffbd6cbb019a1413183c8d08f2929307,3785,Text-Guided 6D Object Pose Rearrangement via Closed-Loop VLM Agents,Sangwon Baik,Seoul National University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/3785,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,489d0396e6826eb0c1e611d82ca8b215,3432,A scalar per patch from pre-trained ViTs enables fast moving navigation in the real world,Steeven Janny,Naver Labs Europe,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3432,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,fa131721954c3ddae16ee67620ffb2e0,4126,Ultra3D: Efficient and High-Fidelity 3D Generation with Part Attention,Yiwen Chen,"Nanyang Technological University, Singapore",false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4126,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,7c63a554c36ea63c77723a472b7ca20f,5609,Training-free Cross-domain Few-shot Segmentation via Robust Semantic Representation and Matching,Sujun Sun,Nanjing University of Science and Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5609,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,ad3019b856147c17e82a5bead782d2a8,3424,V-Co: A Closer Look at Visual Representation Alignment via Co-Denoising,Han Lin,UNC Chapel Hill,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3424,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,dc2b690516158a874dd8aabe1365c6a0,3708,CoMaTrack: Competitive Multi-Agent Game-Theoretic Tracking with Vision-Language-Action Models,Li Gao,Alibaba Group,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3708,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,8485ae387a981d783f8764e508151cd9,3874,Beyond Inpainting: Unleash 3D Understanding for Stable Camera-Controlled Video Re-rendering,Dongyu Chen,Tsinghua University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3874,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,08419be897405321542838d77f855226,3271,VGEdit: Unlocking Video Generation Priors for Reasoning-Informed Image Editing,Haiquan Lu,National University of Singapore,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3271,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,e572cc8a256bbf824c98a1278ffadc24,5111,ANFI: Rethinking Neighbor Feature Interaction in Person Re-ID,Xulin Li,University of Science and Technology of China,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5111,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,766e428d1e232bbdd58664b41346196c,3802,RoboStream: Weaving Spatio-Temporal Reasoning with Memory in Vision-Language Models for Robotics,Yuzhi Huang,Tsinghua University; Xiamen University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3802,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,43fc91dba3d864d2270837ab20f9e4c9,5793,BaFCo: A Document Understanding Benchmark for Complex Bangla Form Comprehension,Abu Tyeb Azad,Wichita State University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5793,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,997ddfb43e587b1580a0caba67f9de24,5550,CoDePose: Multi-View 3D Human Pose Estimation via Coupled 2D-3D Denoising Diffusion,Yanlu Cai,Fudan University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5550,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,ddcb155487b88aaa80aed158006bdbdf,3814,COSY: Compositional 3DGS Synthesis for Disentangled Human Head Editing,Florian Barthel,Fraunhofer Heinrich-Hertz Institute,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3814,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,ca529f0fe8b0c42a40d52288a30bd915,5439,CulinaryCut: A Physics-aware Vision-Language-Action Benchmark for Food Cutting via Material Point Method,Hyunsuh Koh,Soongsil University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5439,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,adb0e2c465ae2a4b7698a8901fdbb177,5101,Depth-guided Multi-view Exposure Bracketing for HDR Robot Vision,Jinnyeong Kim,POSTECH,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5101,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,c1ba099b22d65b3903891b885dc686f9,5395,DETR is Secretly a Multispectral Detector: Zero-Parameter Adaptation via Semantic Alignment,Xiangyang Li,XIDIAN University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5395,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,72a18efb5f9cc44f119aeac6fe4bb42a,5857,DICT: Data Injection and Contrastive Trajectory Refinement for Conditional Image Generation with Diffusion Models,Chunnan Shang,Zhejiang University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5857,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,6ffad86b9a8dd4a3e98df1b0830d1c8c,5255,EgoPHI: Estimating 3D Hand-Object Contact and Force from Egocentric Vision,Andela Ilic,ETHZ - ETH Zurich,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5255,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,fa8dbbcb682699544e4e8f2212115f73,4009,Stabilizing Real-World Visual Active Tracking with Action-Smooth Test-Time Adaptation,Haowei Sun,South China University of Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4009,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,adc8ca1b15e20915c3ea6008fc2f52ed,4029,MobileManiBench: Simplifying Model Verification for Mobile Manipulation,Wenbo Wang,The University of Sydney,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4029,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,64b3ec1fdfacead70c3a9bd77d824306,4059,Deconfounded Lifelong Learning for Autonomous Driving via Dynamic Knowledge Spaces,Jiayuan Du,Tongji University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4059,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,142c65e00f4f7cf2e6c4c996e34005df,3887,ELHINN: Unifying Dense Crowd Simulation Across Scales via Eulerian–Lagrangian Hydrodynamics,Yanshan Zhou,Shanghai Jiao Tong University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3887,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,f80ebff16ccaa9b48a0224d7c489cef4,5021,Explainability-aware Frustum Attack: Exposing Structural Vulnerabilities in LiDAR-Based 3D Object Detectors,Chengzeng You,Imperial College London,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5021,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,26f5bd4aa64fdadf96152ca6e6408068,3589,Flexible Control of 3D CT Generation via Text and Semantically-Defined Segmentation Prompts,Weicheng Dai,"Boston University, Boston University",false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3589,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,34ff028fc02b773b8885b59aee142e60,5450,From Reconstruction to Decision: A Post-Encoder Plug-in Adapter for Curvilinear Segmentation,Qin Lei,"Center for Big Data and Intelligent Medicine, The First Affiliated Hospital of Chongqing Medical Uni",false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5450,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,2de7cf2043693db2ee898479a6e44529,3839,Gaze-to-text Generation: Beyond Categorical Decoding of Human Attention,Sounak Mondal,Stony Brook University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3839,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,6822951732be44edf818dc5a97d32ca6,4869,Generative Lane Topology Reasoning via Autoregressive Model with Geometry Prior,Jiahui Fu,Beihang University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4869,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,74d66337fbdf4781f030008356a86771,5297,GeoFlow: Efficient Driving Video Generation via Geometry-Aligned Priors,Jiazheng Liu,Beihang University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5297,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,a5a0902ee31d6265b026c53ea428d284,5843,Geometry-Aware Spatio-Temporal Context Modeling for 4D Occupancy Forecasting,Sitao Chen,South China University of Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5843,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,c8067ad1937f728f51288b3eb986afaa,3666,Granular Semantic Cognition for Visible-Infrared Person Re-Identification,Haifeng Yang,Hebei University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3666,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,3dcc0806127ac6878b990a079e4f8c77,5894,GridVQA-X: A Diagnostic Framework for Evaluating Multimodal Explainability Methods,Sujay Belsare,International Institute of Information Technology - Hyderabad,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5894,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,f9d8bf6b7414e900118caa579ea1b7be,5398,GrowFields: Compositional 4D Neural Fields for Topology-Changing Plant Growth,Joaquin Gajardo,ETH Zürich,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5398,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,ef575e8837d065a1683c022d2077d342,3228,Incremental Online Scene Reconstruction by 3D Gaussian Triangulation,Yanjin Zhu,Zhejiang University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3228,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,3871bd64012152bfb53fdf04b401193f,3253,LACON: Training Text-to-Image Model from Uncurated Data,Zhiyang Liang,Nanjing University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3253,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,8830c97ab60254cd05628c6e61e8c54c,4546,LaVPR: Benchmarking Language and Vision for Place Recognition,Ofer Idan,Bar-ilan university,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4546,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,9a3f54913bf27e648d1759c18d007165,4446,SP-TransientBench: A Real-Captured Single Photon Perception Benchmark,Hongzhou Dong,Shanghai University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4446,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,b90ba83119860d7f6a6dfaab9f2aa150,4054,Learning to Suppress SPAD-based LiDAR Flare,Xuanya Zhu,University of Surrey,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4054,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,da0dba87d95286d836e37ca60ab1e734,4642,Learning Video Dynamics with Predictive Differentiable Rendering,Yujin Tang,Dartmouth College,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4642,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,007ff380ee5ac49ffc34442f5c2a2b86,4555,RESOLVE: A Multi-Resolution and Multi-Modal Dataset for Roadside Cooperative Perception,Shaozu Ding,ARIZONA STATE UNIVERSITY,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4555,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,604f2c31e67034642b288d76a8df11d5,4710,Lightweight Online Reinforcement Learning for Block Decomposition of CAD Models,Xitong Luo,South China University of Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4710,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,9bcb182ab31f229322cff3c8888b2cec,4681,OpenSpatial: A Principled Data Engine for Empowering Spatial Intelligence,Jianhui Liu,University of Hong Kong,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4681,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,f2fb9d75af8f3f2eb322ff968e62a324,4951,TriO: Tri-Modal Unsupervised Occupancy World Model for Anything Perception,Quinlan Sykora,Waabi; University of Toronto,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4951,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,2462645f0c87948776ebc6c0d2163885,5589,Locality-Aware Continual Unlearning for Diffusion Models,Naveen George,Indian Institute of Technology Hyderabad,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5589,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,af8d9c4e238c63fb074b44eb6aed80ae,3981,Lumina-OmniLV: A Unified Multimodal Framework for General Low-Level Vision,Yuandong Pu,Shanghai JIAO TONG University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3981,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,eaae5e04a259d09af85c108fe4d7dd0c,4202,MA-VLA: Multi-Arm Vision-Language-Action Model for Collaboration and Compositional Generalization,Zaibin Zhang,Dalian University of Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4202,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,f675d8aec99e98b4e62c6aae5fb12fb6,5724,MagnetGS-Mesh: High-Quality Multi-Object Mesh Reconstruction via Adaptive Surface Optimization,Min-Su Park,Sung Kyun Kwan University; Sung Kyun Kwan University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5724,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,cff34ad343b069ea6920464ad17d4bcf,4404,MLVC: A Multi-platform Learned Video Codec for Real-World Deployment,Tanel Pärnamaa,Microsoft,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4404,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,f52b43f6e0e444510cf55c5869d8d06b,5286,MVI2V: Human Centric Image to Video Generation with Multiview Consistent Appearance,Pengfei Liu,阿里巴巴（北京）软件服务有限公司,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5286,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
