paper_uid,virtual_poster_id,title,eccv_first_author_name,eccv_first_author_affiliation_raw,primary_affiliation_category,candidate_identity_key,identity_resolution_status,identity_profile_url,identity_evidence_summary,top_tier_venue_scope,prior_work_cutoff,prior_work_eligibility_rule,minimum_confirmed_prior_eligible_top_tier_first_author_count,previous_eligible_top_tier_first_author_count,previous_explicit_cofirst_author_count,is_first_eligible_top_tier_first_author,first_paper_determination_status,evidence_ledger_row_count,count_confidence,official_ecva_record_url,notes
b56522cb95aa89c207e129509362cce3,4820,"Two Birds, One Projection: Harmonizing Safety and Utility in LVLMs via Inference-time Feature Projection",Yewon Han,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_kvpogs,resolved,https://arxiv.org/abs/2603.14825,"The official arXiv record identifies Yewon Han as first author of the exact ECCV 2026 queue-matching paper and gives Graduate School of Data Science, Seoul National University affiliation. A self-authored LinkedIn post independently identifies the author and the same paper as her first PhD paper.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4820,"No eligible prior scoped first-listed paper was located in the official records reviewed. The arXiv record dates the queue-matching paper 2026-03-16, after cutoff. No exhaustive official CV/publication list was found, so exact zero is not asserted."
7eb5ac36014a76629c40069e46136a61,4822,WARP: Wide Attention with Rich Projections for Image Super-Resolution,Jiwon Kim,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1e07dad,unresolved,,"The ECCV queue identifies a Seoul National University author of WARP, but searches did not locate an authoritative person-level CV or institutional computer-vision profile that links this particular Jiwon Kim to the ECCV candidate. Same-name SNU profiles found were for unrelated fields or different publication identities.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,blocked_on_identity_review,0,unresolved,https://eccv.ecva.net/virtual/2026/poster/4822,The ECCV 2026 paper is after the cutoff and is not counted. The well-known SNU CVPR 2016 super-resolution author Jiwon Kim was not assumed to be this candidate without an identity link.
229aeb9e2ae66f2fac1149e5240b2fdd,4835,SAND: Stage-Aware Noise Decomposition for Training-Free Diffusion Guidance,DaeHyun Kim,Chungnam National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1jly6ub,resolved,https://sites.google.com/view/cvlabcnu/people,"The official Chungnam National University Computer Vision Lab people page lists Daehyun Kim (김대현), his personal GitHub link, and period Sep. 2022-present. The page's identity and affiliation match the queue; the CVPR official record links the same CNU lab context and lists Daehyun Kim fifth.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4835,"The verified CVPR 2023 Local Connectivity-Based Density Estimation paper is eligible by venue/date but Daehyun Kim is fifth-listed, so it contributes no first-author count. The official lab page does not provide an exhaustive publication ledger; no eligible prior first-listed work is asserted."
340b706fb4f5035f33fcfa07fbbaf411,4845,Unified Prediction and Planning via Conflict-Aware Disjoint Parameter Training,Taewon Seo,Daegu Gyeongbuk Institute of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1q7jif8,resolved,https://taewon-seo.github.io/,"Taewon Seo's official DGIST ISL Lab personal site identifies him as a DGIST Ph.D. student, gives his DGIST email and advisor, and lists the ECCV 2026 candidate paper Unified Prediction and Planning via Conflict-Aware Disjoint Parameter Training with Seo first. The profile's embodied-AI topic and DGIST affiliation match ECVA.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4845,No eligible prior first-listed work was found in the official profile's publication list. The list includes only the ECCV 2026 item (after cutoff); exact zero is not asserted because a complete venue-scope review was not performed.
f7e4dd6300aa79c1ba9425a76dcf26f5,4866,4DGS360: 360° Gaussian Reconstruction of Dynamic Objects from a Single Video,Jae Won Jang,SEOUL NATIONAL UNIVERSITY,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_3yt2qp,resolved,https://jaewon040.github.io/,Official personal site identifies Jae Won Jang as an integrated MS/PhD student at Seoul National University advised by Nojun Kwak and lists the ECCV 2026 4DGS360 paper matching the candidate row.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4866,Official profile lists no eligible pre-cutoff top-tier main-conference or RA-L first-author paper; listed IJCAI 2026 is after cutoff and a NAACL workshop is excluded. Exact zero was not certified exhaustively.
808e22af6c33eea22608f30cef458844,4884,PDF-Omni: Poincaré Dual Disk Distortion Field-based Recurrent Update for Omnidirectional Stereo Matching,Yunseok Yang,Jeonbuk National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_19fod1y,resolved,https://pure.jbnu.ac.kr/en/publications/ra-distill-relational-alignment-distillation-based-on-gram-matrix/,"The official Jeonbuk National University Researchers Portal identifies Yunseok Yang in the Division of Electronic Engineering and lists his 2025 segmentation paper. The official PDF-Omni project page independently matches Yunseok Yang first, Jeonbuk National University, and the ECCV queue title/topic.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4884,"The verified JBNU publications located are journal articles outside the fixed venue scope (including RA-Distill, International Journal of Control, Automation and Systems, 2025). No eligible prior first-listed CVPR/ICCV/ECCV/NeurIPS/ICLR/ICML/SIGGRAPH/IROS/ICRA/RA-L work was found, but review was not exhaustive and exact zero is not asserted."
e0a0a422a9069a4cb2b91211a451da4b,4909,FreqOrtho-SR: Frequency-Guided Orthogonal Expert Learning for Real-World Image Super-Resolution,Minh Son Hoang,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1c6rbs6,resolved,https://cs.kaist.ac.kr/people/msstudents,"Official KAIST School of Computing roster lists Hoang, Minh Son as a master's student entered 2025-02-24, matching the ECCV name and KAIST affiliation.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4909,"No scoped first-listed prior was verified; available official profile is not a complete publication CV, so exact zero is not asserted."
00482b9bed15a272730fcb590ffebddd,4917,MOCHA: Multi-modal Objects-aware Cross-arcHitecture Alignment,Elena Camuffo,CLO Virtual Fashion,KOREAN_COMPANY,cai_qiaew2,resolved,https://elenacamuffo.github.io/,Elena Camuffo's official personal site identifies her as a computer-graphics/deep-learning researcher and lists the ECCV title MOCHA; her current CLO affiliation is also stated on her current personal site.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/4917,"One verified qualifying first-listed IROS 2024 paper is sufficient to establish that the candidate is not first-time under the audit rule. The personal CV/publication page is not explicitly exhaustive, so an exact count is not claimed. CVPRW 2023, ICIP, ICASSP, and other non-scope works were excluded."
9af08cda54faea9adf40a201794183cf,4932,UniSim-SLAM: Feed-Forward SLAM with Unified Sim(3) Optimization,inha Lee,Ulsan National Institute of Science and Technology (UNIST),KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_5bb72u,resolved,https://unist.info/?page_id=2181,"UNIST's official 3D Vision & Robotics Lab student page lists Inha Lee, and the author's GitHub profile identifies Inha Lee at UNIST and links the same ECCV 2026 UniSim-SLAM as first-author work. The name, institution, topic, and collaborator context match the queue candidate.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4932,"AiSDF (RA-L 2024) was checked but Inha Lee is second-listed (equal contribution, alphabetical order), so it is not a first-listed prior work under this audit. No eligible prior first-listed work was verified; exhaustive venue review remains pending."
1872e3d47e965d2e64f63ca01dd937f9,4934,Not All Prediction Targets Keep Training-Free Diffusion Guidance on the Manifold,Yunsung Lee,Maum AI,KOREAN_COMPANY,cai_1r1aqg,resolved,https://alohays.github.io/cv/,"Yunsung Lee's official CV identifies him by name, work email, and current MaumAI WoRV leadership. Its dated publication list is consistent with the ECCV queue paper; the official ECCV record confirms the matching first-author title and Maum AI affiliation.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,0,,yes,confirmed_first,0,high,https://eccv.ecva.net/virtual/2026/poster/4934,The official CV's dated publication list shows no prior eligible first-listed work. CVPR 2023 and NeurIPS 2023 are eligible venues but list other authors first (Yunsung is co-first/non-first); CVPR 2020 likewise lists Junsoo Lee and Eungyeup Kim first. ECCV 2022 and other located workshop papers are excluded. Exact prior eligible first-author count is therefore zero under the stated CV review.
44151de6be734db545ec958e77b0f9df,4936,Grounding World Simulation Models in a Real-World Metropolis,Junyoung Seo,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_726siz,resolved,https://j0seo.github.io/,"KAIST CVLAB student listing and Junyoung Seo's personal CV/profile identify the same KAIST AI researcher, with compatible diffusion/3D-vision topic and collaborator overlap with the ECCV record.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",3,,,no,confirmed_not_first,3,medium,https://eccv.ecva.net/virtual/2026/poster/4936,"At least three eligible prior first-listed works are verified; therefore the first-author result is definitively not-first. ECCV 2026, CVPR 2026, ICLR 2026, AAAI 2026 and later/under-review records are excluded by the 2026-03-05 cutoff or venue scope."
15c71b874531f45bba372bfc35e9b8cf,4942,Raymap-Guided Coupling for Drift-Robust Unposed Feed-Forward 3D Reconstruction,Xiangyu Sun,Sung Kyun Kwan University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1tvgayn,resolved,https://iris.skku.edu/authors/xiangyu-sun/,"The official SKKU IRIS Lab author page identifies Xiangyu Sun and lists 3D Gaussian/reconstruction research, compatible with the ECCV Raymap-Guided Coupling topic and Sungkyunkwan affiliation. Official arXiv records show the same name and 3D-reconstruction collaborator/topic continuity.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4942,"No eligible prior first-listed paper was located in the official IRIS page or official preprint/proceedings records reviewed. The available lab page is not a dated exhaustive CV, so exact zero is not asserted; ECCV 2026 and July 2026 preprint records are after cutoff."
8ab9bb97ce35080338be74dc6375e0ed,5007,JointHOI: Jointly Generating Contact Maps Enhances Hand Object Interaction Generation,Mingyeong Song,Ewha Women's University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_10q2myd,resolved,https://smk11602.github.io/,"Official personal site identifies Mingyeong Song as an Ewha Womans University PAI Lab MS student, with 3D vision/human-centric interaction interests and the JointHOI ECCV 2026 paper. Ewha PAI's official publications and people pages independently match the name, institution, advisor, and paper.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,0,,yes,confirmed_first,0,high,https://eccv.ecva.net/virtual/2026/poster/5007,Official personal and lab publication lists show JointHOI (ECCV 2026) and SIREN (ICASSP 2026); neither is a prior eligible scoped paper before the cutoff (ICASSP is out of scope and 2026 timing is after cutoff). Exact prior eligible first-author count is 0.
9965b21b3968b6abc41143236b035c8c,5012,RoME: Robust Mixture of Low-Rank Experts against Multiple Adversarial Perturbations,Woo Jae Kim,Korea Advanced Institute of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_7bajau,resolved,https://wkim97.github.io/,The official personal profile identifies Woo Jae Kim as a KAIST SGVR Lab PhD candidate and lists the same RoME ECCV 2026 topic context and KAIST affiliation. Its publication list and CV establish continuity with the adversarial-robustness research area.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,1,,no,confirmed_not_first,1,high,https://eccv.ecva.net/virtual/2026/poster/5012,"Feature Separation and Recalibration for Adversarial Robustness is an eligible CVPR 2023 main-conference paper and Woo Jae Kim is first-listed, so the candidate is not first-time under the audit definition. The personal publication list/CV was reviewed through the cutoff; other listed top-tier papers place Kim later in author order."
ef7a3d1d2f039be1cb6a695f856b5ca6,5013,ReAL: Reference-to-Image (R2I) Aware Latent Diffusion for Image Super-Resolution,Byeonghun Lee,Korea University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1a10uti,resolved,https://ipa.korea.ac.kr/members.html,"Korea University IPA official members page identifies Byeonghun Lee, gives his Korea University affiliation and email, and describes reference-based super-resolution research. The official ICCV paper links the same name/email/affiliation to the ECCV candidate's research line.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/5013,At least one eligible prior first-listed main-conference paper was verified. WACV 2024 and ICLR 2026 records were not counted because WACV is outside the defined venue scope and ICLR 2026 is not prior to the cutoff/publication timing; exact count not asserted.
43a2348027cdb8d216f4fb15fd9e1e4f,5016,STVFocus: Query-guided Spatio-Temporal Visual Focusing for Video LLMs,Taehun Kong,LG Electronics,KOREAN_COMPANY,cai_1ek7qzh,resolved,https://kr.linkedin.com/in/taehun-kong-0521973bb,"The official LG Electronics-linked profile identifies Taehun Kong at LG Electronics, records prior KAIST Computer Vision and Learning Lab study, and lists STVFocus as his ECCV 2026 first-author paper. The profile also lists the ICRA 2026 first-author paper matching the official lab publication record and the candidate's video/3D-vision research context.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/5016,One eligible prior first-listed ICRA paper is verified from the Tae-Kyun Kim official publication list and identity-linked profile. Exact count is not asserted because the full venue scope was not exhaustively audited; ECCV 2026 is after cutoff. QA removed non-qualifying evidence rows; count reflects first-listed eligible works only.
97de76211cd2efdefa4b8226e6cbf649,5023,F⁴Splat: Feed-Forward Predictive Densification for Feed-Forward 3D Gaussian Splatting,Injae Kim,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1vkkwap,resolved,https://mlv.kaist.ac.kr/people,"KAIST MLV Lab's official people page lists Injae Kim as an MS/PhD integrated student working in 3D vision and generative models. The official NeurIPS proceedings page identifies Injae Kim as first author of UP-NeRF, matching the research topic and collaborator context of the ECCV queue record.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/5023,"One eligible prior first-listed work was verified (UP-NeRF, NeurIPS 2023), establishing that the candidate is not a first-time in-scope author. Exact prior count is not asserted because exhaustive review remains pending."
29301521774ff3cbd26652b2d5c95996,5036,CURE: Cumulative Knowledge Reuse for Efficient Device-Server Hybrid Inference in Vision-Language Models,Youngjun Lee,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_14hrbwy,resolved,https://www.kaistdmlab.org/members,"Official KAIST Data Mining Lab members page identifies Youngjun Lee as an InnoCore Postdoc; the lab's official paper page lists him first on ECCV 2026 CURE, matching title and KAIST affiliation.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/5036,At least one eligible prior first-listed paper verified; exact count not asserted. RA-TTA is ICLR 2025 first-listed; identified ICML/NeurIPS/KDD works list him non-first.
2d4027d6df9c0256b8d4474ce88f8c88,5063,Correlation-Weighted Multi-Reward Optimization for Compositional Generation,Jungmyung Wi,Korea University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_9jiqs9,resolved,https://utl.korea.ac.kr/team/,"Korea University's official UTL team page identifies Jungmyung Wi as an MS student and describes his computer-vision/deep-learning research, matching the ECCV candidate's Korea University affiliation. The official KU publication page records a 2026 IJCV paper with Wi, but that journal is outside the fixed venue scope and after the cutoff.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/5063,No eligible pre-cutoff top-tier first-author paper was verified. The official IJCV article is outside the specified venue list and its 2026 publication is after the cutoff; exact zero remains uncertified.
ec3ba9232ae8f48d46b4f6a5283e496f,5065,CLDefocus: Physically Grounded Compound-Lens Defocus Blur Synthesis,Yunkyu Lee,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1p4okou,resolved,https://yklcs.com/,The official POSTECH PL Lab personal site identifies Lucas Yunkyu Lee as a POSTECH computer-science student and lists his research publications. The name variant Lucas Yunkyu Lee is compatible with the ECCV queue's Yunkyu Lee/POSTECH record; the official ECCV poster record supplies the matching candidate paper.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/5065,"The located official personal publication list contains arXiv-era work and ECCV 2026 work, but no prior eligible first-listed main-conference or RA-L article. Exact zero is not asserted because the available profile is not an exhaustive dated CV and the ECCV 2026 paper is after the cutoff."
81baadacf39a11c56ee30acd5455fced,5074,TRiGS: Temporal Rigid-Body Motion for Scalable 4D Gaussian Splatting,Suwoong Yeom,Sogang University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_hwa1vk,resolved,https://github.com/YeomSuWoong,"Personal GitHub profile identifies Suwoong Yeom as a combined MS/PhD student at Sogang University, with ORCID and Vision & Display Systems Lab links; the ECCV poster and TRiGS author record match the name and research topic.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/5074,"No eligible prior first-listed scoped-venue paper was verified. ICSD-NeRF is an IEEE Transactions on Computational Imaging article (not RA-L), and TRiGS was submitted after the cutoff. Exact zero is not asserted."
c359889a833e7612e0cff1dc69d272bc,5079,Learning Zero-Shot Subject-Driven Video Generation Using 1% Compute,Daneul Kim,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_qbdd0v,resolved,https://carpedkm.github.io/,"Official personal homepage identifies Daneul Kim as an SNU CSE Ph.D. student, gives the SNU email/domain and advisor Jaesik Park, and lists the ECCV 2026 paper title and prior publications matching the queue record.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,1,,no,confirmed_not_first,1,high,https://eccv.ecva.net/virtual/2026/poster/5079,"One verified eligible prior first-listed work found. The official CVF record shows Daneul Kim first-listed on the CVPR 2025 paper. Pick-or-Mix (CVPR 2024) lists Ashish Kumar first, and Online Generic Event Boundary Detection (ICCV 2025) lists Hyung Rok Jung first (Daneul is co-first/second-listed), so those are excluded under the first-listed rule."
7d38b1e9bd793d3f45e0e212a729a93c,5090,WristMimic: Full-Body Humanoid Control with Wrist-Guided Manipulation,Wongyun Yu,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1ojpzxs,resolved,https://wongyun-yu.github.io/,"Wongyun Yu's official academic site and CV identify him as a POSTECH computer vision and robotics PhD student, list the ECCV 2026 WristMimic paper, and list the same prior ICCV and IEEE Access works found below. The official ICCV paper confirms POSTECH affiliation and author identity.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/5090,At least two eligible prior first-listed works were verified. Exact count is not asserted because the review was not exhaustive across all scoped venues. ECCV 2026 WristMimic is after the cutoff and is excluded.
070c425fd005e11aec1a90706dda66f5,5093,From Script to Shot: A Benchmark for Grounding Screenplays in Movies,jungu cho,CJ AI center; Gwangju Institute of Science and Technology,KOREAN_COMPANY_AND_ACADEMIC,cai_828p7g,resolved,https://sites.google.com/site/hgjeoncv/team,"GIST/Hae-Gon Jeon lab's official team page identifies Jungu Cho, gives a GIST email, and notes his origin at CJ AI Center, exactly matching the candidate's dual affiliation. The official project repository and lab publication pages identify the matching ECCV 2026 From Script to Shot paper.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/5093,"No eligible pre-cutoff first-author paper was verified. The only earlier same-lab record found, Rehearsal NeRF, is an ICLR 2024 withdrawn submission and is excluded by the method; the ECCV 2026 candidate paper is after cutoff."
adb0e2c465ae2a4b7698a8901fdbb177,5101,Depth-guided Multi-view Exposure Bracketing for HDR Robot Vision,Jinnyeong Kim,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1g0eg9d,resolved,https://divisonofficer.github.io/,"Jinnyeong Kim's official personal site identifies him as a POSTECH CSE Ph.D. student, with matching computational-imaging/robot-vision interests and the ECCV candidate title. His official CV and CVF proceedings record identify the same person as first author of the prior CVPR 2025 paper with POSTECH affiliation.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/5101,At least one eligible prior first-listed main-conference paper was verified. Exact count is not asserted because review of all eligible venues is incomplete.
